0.10765200000000001,0.10468,0.128053,0.11119299999999999,0.121795,0.130083
0.569186,0.587014,0.596237,0.560732,0.516663,0.5169630000000001
0.26306799999999997,0.256932,0.254826,0.252989,0.25133099999999997,0.27730299999999997
0.497921,0.49409400000000003,0.639282,0.501008,0.5604669999999999,0.49912
0.688643,0.716776,0.6264430000000001,0.605479,0.702685,0.688434
0.20597,0.204882,0.14819000000000002,0.10976500000000002,0.13253299999999998,0.12378199999999999
0.117551,0.112016,0.109845,0.101114,0.0794763,0.0780294
0.396463,0.38898900000000003,0.422906,0.369919,0.377245,0.382642
0.13619,0.121138,0.138824,0.120373,0.12925,0.117956
0.348377,0.572974,0.326478,0.350479,0.477844,0.213505
0.14008700000000002,0.129559,0.132675,0.131103,0.140768,0.149186
0.14319,0.140736,0.143168,0.148445,0.13358899999999999,0.154431
0.174088,0.175099,0.184935,0.177322,0.189613,0.209918
0.351868,0.32874400000000004,0.364861,0.39139599999999997,0.34911400000000004,0.38718800000000003
0.5860730000000001,0.586907,0.591682,0.596828,0.582134,0.585217
0.39982,0.395279,0.410616,0.395789,0.401391,0.457089
0.189598,0.180922,0.17962799999999998,0.191285,0.161485,0.205061
0.227908,0.259158,0.259883,0.22103000000000003,0.284855,0.289975
0.0996305,0.10296,0.109813,0.08719370000000001,0.09527719999999999,0.0943968
0.232643,0.223131,0.218516,0.22394599999999998,0.19283099999999997,0.218138
0.239753,0.239517,0.242423,0.23218,0.221376,0.22220700000000002
0.41978400000000005,0.5780179999999999,0.442182,0.44558299999999995,0.440519,0.528049
0.150863,0.149243,0.14239,0.152998,0.153975,0.150178
0.178001,0.182125,0.176448,0.166208,0.19214900000000001,0.19169599999999998
0.684758,0.7034760000000001,0.7272810000000001,0.702517,0.6985389999999999,0.716997
0.06765979999999999,0.0643076,0.08239869999999999,0.0642805,0.148554,0.09611470000000001
0.0929729,0.0434123,0.05173320000000001,0.043709899999999996,0.066306,0.043394300000000004
0.8572,0.816503,0.8846560000000001,0.8247389999999999,0.8091430000000001,0.8904839999999999
0.509436,0.509862,0.508919,0.512141,0.506622,0.509436
0.17586,0.20572,0.195788,0.156109,0.11267200000000001,0.10817700000000001
0.187991,0.175105,0.19646400000000003,0.16869900000000002,0.168733,0.164573
0.583658,0.7754949999999999,0.74217,0.9304610000000001,0.723255,0.796442
0.721893,0.733021,0.810024,0.6602359999999999,0.526606,0.601721
0.17366800000000002,0.055591999999999996,0.0559256,0.0565996,0.0573302,0.057018700000000005
0.8253389999999999,0.8773110000000001,0.819774,0.904777,0.9464299999999999,0.9899110000000001
0.10977,0.103186,0.108395,0.10584299999999999,0.131223,0.195896
0.24817,0.253635,0.254215,0.257936,0.257413,0.23245400000000002
0.694732,0.656342,0.695926,0.6706030000000001,0.684003,0.759668
0.282305,0.285767,0.293717,0.275096,0.273895,0.29262099999999996
0.189098,0.180753,0.208793,0.26925099999999996,0.185443,0.219381
0.232737,0.223128,0.232737,0.22183,0.23419299999999998,0.209558
0.306894,0.306896,0.302678,0.337341,0.321332,0.364942
0.195247,0.19747,0.19703800000000002,0.19858599999999998,0.196347,0.14826499999999998
0.663834,0.711986,0.663117,0.517971,0.431344,0.551102
0.10983899999999999,0.0996875,0.11321200000000001,0.13042600000000001,0.10709,0.141654
