k-means,onestep,BASC_A,shmulevich,val
0.0,0.0,0.0,0.0,0.01
0.0,0.0,0.0,0.0,0.01292929292929293
0.0,0.0,0.0,0.0,0.015858585858585857
0.0,0.0,0.0,0.0,0.018787878787878787
0.0,0.0,0.0,0.0,0.021717171717171718
0.0,0.0,0.0,0.0,0.024646464646464646
0.0,0.0,0.0,0.0,0.027575757575757573
0.0,0.0,0.0,0.002731207324367916,0.030505050505050507
0.0,0.0,0.0,0.006338461442723745,0.033434343434343435
0.0,0.0,0.0,0.010504689856228733,0.03636363636363636
0.0,0.0,0.0,0.016837146683238727,0.03929292929292929
0.0,0.0,0.0,0.019486801679156746,0.042222222222222223
0.0,0.0,0.0,0.02716359889453496,0.04515151515151515
0.0,0.0,0.0004602379705383556,0.03510330983990077,0.04808080808080808
0.0,0.0,0.0009999999999999998,0.04387679237176161,0.05101010101010101
0.0,0.0,0.0009999999999999998,0.05036885308885842,0.05393939393939394
0.0,0.0007629069889471876,0.002806771936013224,0.05697672711491869,0.05686868686868687
0.0,0.001,0.004384435300496031,0.06749654995918013,0.059797979797979794
0.0,0.002399089896059249,0.004999999999999999,0.07697072249920489,0.06272727272727271
0.0,0.00450359178271256,0.007693067930949738,0.08574420503106572,0.06565656565656565
0.0,0.008272365814224152,0.009827583297964284,0.10015595323512148,0.06858585858585858
0.0006380924057098218,0.010104501886653293,0.011308632630453704,0.1165459439277263,0.0715151515151515
0.0009999999999999998,0.014436925197167116,0.011999999999999999,0.13179848946998615,0.07444444444444444
0.0009999999999999998,0.025370258611621607,0.017812193886297612,0.13975720273776351,0.07737373737373736
0.0013055626316803956,0.03654729412638478,0.02526246439545372,0.15487613980333223,0.08030303030303029
0.0019999999999999996,0.043888889024090924,0.03246565992082276,0.17292392538890378,0.08323232323232323
0.004999999999999999,0.0580148710592346,0.03756939646450396,0.185678405598353,0.08616161616161615
0.004999999999999999,0.07031532611120497,0.04797464312695109,0.19616508160744048,0.08909090909090908
0.008724379199282315,0.08606187794753477,0.058759779578796405,0.20570554781781325,0.09202020202020202
0.011502692683262691,0.09951053722983065,0.07109919103258336,0.2152889091433833,0.09494949494949494
0.01628100616724308,0.11983247243029146,0.08401884285144322,0.229691897542686,0.09787878787878787
0.02617795895367034,0.13587691682065506,0.09607213359813101,0.2450389931200935,0.10080808080808079
0.03551289940561152,0.15358414926249425,0.10880140230269848,0.25819921691788483,0.10373737373737373
0.048155813167144776,0.17051896677033163,0.12654326778620792,0.27175268083495546,0.10666666666666666
0.06118278030949377,0.18911913482758097,0.15299638324505832,0.285053137632856,0.10959595959595958
0.07794915472929742,0.20989741680414717,0.16956320270897235,0.2958498603890732,0.11252525252525251
0.09677899182006404,0.23419787185611748,0.1856706083245649,0.3103534360999623,0.11545454545454543
0.1198336044408458,0.2639401389828211,0.20606506340341293,0.3230003359068411,0.11838383838383837
0.13753757019543064,0.2846592453885407,0.22675648308992882,0.33548051306257964,0.1213131313131313
0.16300079266146544,0.29880819166555767,0.25051280922894864,0.34599058762681767,0.12424242424242422
0.19051312805637505,0.32004099996698415,0.26217711916404257,0.3541139209251254,0.12717171717171716
0.22089718143719095,0.34259234068468847,0.28401466992338925,0.36373092332350465,0.1301010101010101
0.2422076797500765,0.36220960594124657,0.31580270364189866,0.38093503071176354,0.13303030303030303
0.26938989604886837,0.3877052721118426,0.3466177947948604,0.3954712590201915,0.13595959595959595
0.305040041844137,0.41001341465762264,0.3808281128319174,0.4066422195732765,0.1388888888888889
0.3514242095503344,0.4418506757259247,0.4059534325427968,0.4205684385743093,0.14181818181818182
0.39401032866393787,0.46681209837812554,0.4316927210257161,0.43017470421739484,0.14474747474747474
0.44514802473891507,0.4806503396114261,0.4552387291276792,0.4389519304135654,0.14767676767676768
0.49965038206223916,0.49898937201119564,0.4852362567610286,0.45140969748942367,0.1506060606060606
