k-means,onestep,BASC_A,shmulevich,val
0.0,0.0,0.0,0.0,0.01
0.0,0.0,0.0,0.0,0.01797979797979798
0.0,0.0,0.0,0.0007920192993164558,0.02595959595959596
0.0,0.0,0.0,0.001,0.03393939393939394
0.0,0.0,0.0,0.001,0.041919191919191925
0.0,0.0,0.0,0.001,0.04989898989898991
0.0,0.0,0.0,0.001,0.057878787878787884
0.0,0.0,0.0,0.0020067589448310645,0.06585858585858587
0.0,0.0,0.0,0.003,0.07383838383838384
0.0,0.0,0.0,0.0030926548030369076,0.08181818181818182
0.0,0.0,0.0,0.004542410928559321,0.08979797979797981
0.0,0.0,0.0,0.009249854628699258,0.09777777777777778
0.0,0.0,0.0,0.01655049013241971,0.10575757575757576
0.0,0.0,0.0,0.024644465194485956,0.11373737373737375
0.0,0.0,0.001,0.03415176113986061,0.12171717171717172
0.0,0.0,0.0015582824784861607,0.044255135664816606,0.12969696969696973
0.0,0.0,0.003936341099881558,0.057539612760816254,0.1376767676767677
0.0,0.0007613118409278625,0.0053780586213954,0.06605366765102198,0.14565656565656568
0.0,0.002,0.0067879466928500165,0.07670860630948484,0.15363636363636365
0.0,0.0028092979733060773,0.008,0.0897434750347274,0.16161616161616166
0.0,0.004916645519747588,0.009215445671518517,0.10404131237070477,0.16959595959595963
0.0,0.007428642052842141,0.014,0.1152562096659038,0.1775757575757576
0.0,0.010821915757810068,0.01613749489334249,0.12320782305099914,0.18555555555555558
0.001,0.018357905357093713,0.0248617093508618,0.13779673877812285,0.19353535353535356
0.0014664560946405013,0.022893894956377375,0.03098910048631093,0.15626372731245322,0.20151515151515154
0.004,0.028383140926101724,0.03794297915819413,0.1758166117049895,0.20949494949494954
0.004,0.03989762246483409,0.04346935885140883,0.18740492638007922,0.21747474747474752
0.006603071399012491,0.053505591262685025,0.05429245402347437,0.20458291548401097,0.2254545454545455
0.011050657433144808,0.07012617784504001,0.06343413703698106,0.21699532001591665,0.23343434343434347
0.014732235922590292,0.08472152885838694,0.07837372383080662,0.23227420077643018,0.24141414141414144
0.015,0.10243933020831729,0.08965282840244362,0.24394017445618096,0.24939393939393945
0.016977616874046118,0.12003468122166425,0.10216491621760075,0.2545626386495179,0.2573737373737374
0.026391431286081887,0.13748483133505765,0.11784293601179104,0.2703677719308699,0.2653535353535354
0.03196818184379199,0.15416160719962818,0.13055387435268515,0.2872340510150704,0.2733333333333334
0.04163479720450633,0.1722689547460695,0.14815387003348712,0.29749717727548963,0.28131313131313135
0.062219029326582,0.19375571571015623,0.16204835126062841,0.3062558057582773,0.2892929292929293
0.07913655373722918,0.2186288507389061,0.1823230477064644,0.313522488888158,0.2972727272727273
0.09455036814926501,0.23758527924119469,0.2026373007573168,0.3233615745433498,0.3052525252525253
0.11389657774996506,0.2623864960780914,0.21984278934136658,0.3337340264583031,0.3132323232323233
0.13774310741811616,0.2915361726194256,0.2413075200613377,0.34681092676124575,0.3212121212121213
0.15881956869194655,0.3175657618163863,0.2693042010321815,0.3568163654470474,0.32919191919191926
0.19364518248298665,0.3413771724388631,0.29844595738090046,0.3694718165492866,0.33717171717171723
0.22892183380646244,0.3638056924782774,0.32100416652417435,0.38207949170746675,0.3451515151515152
0.2689541997468584,0.3796182235901452,0.34877326654274127,0.39152884392536264,0.3531313131313132
0.3033247767229723,0.3976593100822189,0.37890073101340266,0.40255415553803103,0.36111111111111116
0.33962378038883034,0.41874838270667086,0.40025909546549715,0.4159429235103894,0.36909090909090914
0.3824365076513136,0.4435998876614417,0.43009069195232563,0.4291807381581403,0.3770707070707071
0.43621344825866903,0.4645515901793103,0.4618434168307478,0.4380727327626357,0.3850505050505051
0.4728016488796644,0.4887984204815058,0.4887763655662608,0.4530496086468648,0.39303030303030306
0.5148632393754782,0.5114099947743856,0.5188784919747513,0.46348457573723045,0.4010101010101011
0.5556192948892942,0.5368715811761783,0.549896029546753,0.4709746392737971,0.40898989898989907
0.5932785210363571,0.5619822228678953,0.5779135671187546,0.4827576139043157,0.41696969696969705
0.63737336615365,0.5843112261542384,0.6016896934676854,0.49997006782586356,0.424949494949495
0.677211494792781,0.6055002488949426,0.622412525487711,0.5196649099877441,0.432929292929293
0.7043197742228191,0.6252188593845108,0.6428952553869474,0.5322784277393525,0.440909090909091
0.7359521317443914,0.644038290136683,0.670845133416774,0.5438873740430273,0.44888888888888895
0.7787937118818252,0.6681822485338177,0.6970917077137583,0.557334489650491,0.4568686868686869
0.8102407809153407,0.6880472414194443,0.7121886518366419,0.5710831079995434,0.4648484848484849
