k-means,onestep,BASC_A,shmulevich,val
0.0,0.0,0.0,0.0,0.01
0.0,0.0,0.0,0.0,0.01595959595959596
0.0,0.0,0.0,0.0,0.021919191919191918
0.0,0.0,0.0,0.0,0.027878787878787878
0.0,0.0,0.0,0.0,0.033838383838383834
0.0,0.0,0.0,0.0,0.0397979797979798
0.0,0.0,0.0,0.0,0.045757575757575754
0.0,0.0,0.0,0.0,0.05171717171717172
0.0,0.0,0.0,0.0,0.05767676767676767
0.0,0.0,0.0,0.002143137198242952,0.06363636363636363
0.0,0.0,0.0,0.009789086911795156,0.06959595959595959
0.0,0.00027332074451039937,0.0,0.016940646395366583,0.07555555555555554
0.0,0.001,0.0,0.026536471135424518,0.0815151515151515
0.0,0.001,0.0007045465407923239,0.03811184770430491,0.08747474747474746
0.0,0.001,0.001,0.04918201767607143,0.09343434343434343
0.0,0.001,0.0014439476851479552,0.06330269083861013,0.09939393939393938
0.0,0.0020585668769240372,0.004440944771977311,0.07837286081037664,0.10535353535353534
0.0,0.003,0.005,0.08645387210490363,0.1113131313131313
0.0,0.0044316685160426675,0.005,0.09824053997926678,0.11727272727272725
0.0,0.007648583164498977,0.005,0.11104889049915091,0.12323232323232322
0.0,0.010002160780869952,0.007169802184148123,0.12042177626515493,0.1291919191919192
0.0,0.01435573839724092,0.011324302236429691,0.13188568334700834,0.13515151515151513
0.0003631454009531991,0.01818219335601983,0.014127406761570638,0.14457172305710506,0.1411111111111111
0.0009999999999999998,0.028188680889948657,0.02081086583799335,0.1602060251020862,0.14707070707070707
0.0013558510144290037,0.03741647124635383,0.029627517008489732,0.1745508717130222,0.15303030303030302
0.0019999999999999996,0.041770048862724826,0.03884572044155665,0.18517758277411286,0.158989898989899
0.003348556627904808,0.05041208826365259,0.04859588581193526,0.1969943306236981,0.16494949494949493
0.005344909434642715,0.06541641501671144,0.060923190961535596,0.21823570190440292,0.1709090909090909
0.01002378672414187,0.08137953294340504,0.07300044098767641,0.23182991395283958,0.17686868686868687
0.016350460192474082,0.09876350509915362,0.0839580455650989,0.2466595189897119,0.1828282828282828
0.019667935709712855,0.11230576879679217,0.09689456267815175,0.25852840767731805,0.18878787878787878
0.027651603307971628,0.13108020064221818,0.11674650943988783,0.2687112566548274,0.19474747474747472
0.03863336734166116,0.1419869124728577,0.13866171859473297,0.2787497339597506,0.2007070707070707
0.051230262750701396,0.16039246216425804,0.1560841378278349,0.2926045559413537,0.20666666666666667
0.06563875816361608,0.1831104879136299,0.1706825855652644,0.30656527229061986,0.2126262626262626
0.08078878266255134,0.20073300848312908,0.18354163215833835,0.3189898957217395,0.21858585858585858
0.10399335512454147,0.2231907447854905,0.20469957611146697,0.33223086382953904,0.22454545454545452
0.12208437502021749,0.24108653506117658,0.22827928628037736,0.34517274469924897,0.2305050505050505
0.14574311277883692,0.26646623150218995,0.2550470952142786,0.3568619404912775,0.23646464646464646
0.1656137173859707,0.28206711830639486,0.28296875118314135,0.37111462556895897,0.2424242424242424
0.19275993475576744,0.29822113932486827,0.30966985382308676,0.38102555081632544,0.24838383838383837
0.22128927712152052,0.31613645362330195,0.32778627586479603,0.3920219915614882,0.2543434343434343
0.2548040307142252,0.33916463115216716,0.34781381014318336,0.40597018459506173,0.26030303030303026
0.29615797816408546,0.35598037390060555,0.36734232817964824,0.41896702851313006,0.26626262626262626
0.3368094215361806,0.37525349049182205,0.3929663426793103,0.43461653748151946,0.2722222222222222
0.37114371903034976,0.40182187301410277,0.42476922671061285,0.44613184835689396,0.27818181818181814
0.40506348077858395,0.4267807152260612,0.4467606504945831,0.4546887233178127,0.28414141414141414
0.4478953802492146,0.4467762863963553,0.47111548992257074,0.46865064918579474,0.2901010101010101
0.48709804914663546,0.47434889359504806,0.4929491316392695,0.48122441306305386,0.296060606060606
0.5204994101089027,0.490279558278141,0.5223441784798418,0.49455720883251353,0.302020202020202
0.5632204797922905,0.5155267653893278,0.5512181448250866,0.5096125057524662,0.30797979797979796
0.6061180287416388,0.5390994236263441,0.567791187686141,0.5276489671928627,0.3139393939393939
0.6508506992834386,0.5697609412030148,0.603211639403088,0.5401666971056691,0.31989898989898985
0.6857515657867366,0.5895745179792645,0.6283588191301939,0.547444195955176,0.32585858585858585
0.7194358338981905,0.6100951989499324,0.6569699400018205,0.5541474584532076,0.3318181818181818
0.7550697005826009,0.6348932263795474,0.6836394114452111,0.5632949862077257,0.33777777777777773
0.7930653941107133,0.6630777898610503,0.7056183825888224,0.5753679090885188,0.34373737373737373
0.8150033918252576,0.6884790179907107,0.7167996020163137,0.591977731233269,0.3496969696969697
0.843014003765731,0.7117111809471791,0.7361393011982921,0.6104031610101992,0.3556565656565656
0.8649665902533239,0.7338890017031359,0.7572400471926339,0.6276064581588864,0.3616161616161616
0.887245520569936,0.7569628168880721,0.7761266280640952,0.641533132105188,0.36757575757575756
0.908209048637315,0.778327162944426,0.7944020880639296,0.6545507580660282,0.3735353535353535
0.9257380613637554,0.7965462435650712,0.8108384949300633,0.6651626653766158,0.37949494949494944
0.938922494294866,0.8168239931392876,0.8338957514968312,0.672234378738693,0.38545454545454544
0.961419926567891,0.8352383036047715,0.8515076872716355,0.6864200499265398,0.3914141414141414
0.9726189482720498,0.8526526140702553,0.8617869288821166,0.6967204852859669,0.3973737373737373
0.9820133444871055,0.8742447452916958,0.8735841223945987,0.7028635088372157,0.4033333333333333
0.9877960868166361,0.8951015437515287,0.8893521518223382,0.7164721214632499,0.40929292929292926
0.9913907490217942,0.9168694318333837,0.904380780105722,0.7285868856348303,0.4152525252525252
0.9950000000000007,0.9361948319208893,0.9193011215757498,0.7395286972032294,0.42121212121212115
0.9960000000000007,0.9502557637319773,0.9308873957746394,0.7501594399933734,0.42717171717171715
0.9961844329311111,0.9607589845754394,0.9460302580897397,0.7637852754073425,0.4331313131313131
1.0,0.9707763936643216,0.9566519226935511,0.7761938855692432,0.43909090909090903
