9.6,339.6,6318.6,5489.4,8643,5278.2,2729.4,2454,3524.4,3712.8
5.4,3.6,642,79.8,0,863.4,582.6,720.6,187.2,349.8
503.4,2109,6012,7126.2,9128.4,6854.4,1678.2,2562,580.8,337.8
