k-means,onestep,BASC_A,shmulevich,val
0.0,0.0,0.0,0.0,0.01
0.0,0.0,0.0,0.0,0.02
0.0,0.0,0.0,0.0,0.03
0.0,0.0,0.0,0.0,0.04
0.0,0.0,0.0,0.0,0.05
0.0,0.0,0.0,0.0,0.060000000000000005
0.0,0.0,0.0,0.0,0.06999999999999999
0.0,0.0,0.0,0.0,0.08
0.0,0.0,0.0,0.0,0.09
0.0,0.0,0.0,0.0006024444248923064,0.09999999999999999
0.0,0.0,0.0,0.004867678002186242,0.11
0.0,9.469193607904371e-05,0.0,0.009994886266640916,0.12
0.0,0.001,0.0,0.01569936736922026,0.13
0.0,0.001,0.0009639691095314994,0.02334563615821182,0.14
0.0,0.001,0.002,0.03696791252376857,0.15000000000000002
0.0,0.001,0.002,0.04489380283954257,0.16
0.0,0.001,0.002448746487317355,0.05448366147105106,0.17
0.0,0.001,0.003,0.06085483288495282,0.18000000000000002
0.0,0.002,0.0038771961450158538,0.07258330641096694,0.19
0.0,0.0025100577238834692,0.006867047730206429,0.0849778806666371,0.2
0.0021025406733606753,0.004873956894718047,0.008856899315397002,0.10113062418678175,0.21000000000000002
0.003,0.007727798341669155,0.013693501801175146,0.11413989840291117,0.22
0.003,0.011372459682930394,0.01767320497155628,0.1302890710219518,0.23
0.003,0.013435481235571372,0.021826454070968716,0.14682097666372212,0.24000000000000002
0.003,0.016933984023783717,0.030265222624637142,0.15775801428569752,0.25
0.003,0.024429492388420758,0.036806157241349856,0.17289519069302073,0.26
0.003,0.03299101672927408,0.043184035306161744,0.1860423858769168,0.27
0.003,0.042477964581815304,0.0524646510293275,0.19481111286592623,0.28
0.006188618816789726,0.05070468847032691,0.06310284798768634,0.21133299973112374,0.29000000000000004
0.009000000000000001,0.060571914545029006,0.07506225432844857,0.22053745397801885,0.3
0.013211824021288836,0.07306185682114555,0.08628790617111899,0.23155371501757938,0.31
0.018018992615555108,0.08669795765031098,0.10285370038621978,0.24200138785347824,0.32
0.022715195358572627,0.10078035267785361,0.11704315085726122,0.253387536798535,0.33
0.03247848362946408,0.12419980060844797,0.13003739473006057,0.26572842289231,0.34
0.04141561069053418,0.1451386857601677,0.14550187527822755,0.2812397520329726,0.35000000000000003
0.051225309370423945,0.16679341809136952,0.15852336546627796,0.2945459836337051,0.36000000000000004
0.060348078067487126,0.18721252027561452,0.17951441040990004,0.3059321325787618,0.37
0.08303922063925764,0.21169798418242522,0.19557969318636528,0.3173182815238185,0.38
0.09939617097980596,0.23818792645854175,0.21339382279061844,0.3285339874219877,0.39
0.1169666278449637,0.2659209716744963,0.238144675189152,0.3406358691208978,0.4
0.1360539413965402,0.2944586441711421,0.2625966206056465,0.3572674197025841,0.41000000000000003
0.166480954445759,0.31682776368414783,0.28561593474179076,0.37203545276485445,0.42000000000000004
0.1941649072477889,0.3349508123658544,0.31580180513753753,0.38352412362419186,0.43
0.22938341467431675,0.35736694665863833,0.34185834352258176,0.39808924527182216,0.44
0.27455551169184617,0.3837461371615847,0.37190669887976596,0.408023456553137,0.45
0.3183394750816132,0.40819993068495725,0.3990318894516131,0.420266725775845,0.46
0.3649196518021354,0.4285906761235747,0.430633885038343,0.4316317086381275,0.47000000000000003
0.4006859172538234,0.4500298937555867,0.45824602903988226,0.44434381677950857,0.48000000000000004
0.4434474044827368,0.47036138057011784,0.48958194960586426,0.4567922878872191,0.49
0.5003436284012287,0.5004005502785513,0.5142820599303507,0.47203768952384867,0.5
0.5512984534003781,0.5209352018195077,0.5432482452755847,0.48517203959051125,0.51
0.6039933614659195,0.5482297713763156,0.5785921783882664,0.49964167678099614,0.52
0.6459896552414771,0.5691735071758047,0.598991125311215,0.510332618839603,0.53
0.688464314107842,0.5914818841189937,0.6221760130134875,0.523995997573671,0.54
0.7217309144466887,0.6172365287284457,0.6621422385425177,0.5368828135897826,0.55
0.7642958640454263,0.6514969093010986,0.6920136383765367,0.5461613775209037,0.56
0.7980884304210671,0.6745102408646214,0.7141782292491899,0.5549896003319065,0.5700000000000001
0.8289993158275132,0.6994617686712269,0.7388512637395859,0.5676495125099432,0.5800000000000001
