k-means,onestep,BASC_A,shmulevich,val
0.0,0.0,0.0,0.0,0.01
0.0,0.0,0.0,0.0,0.014949494949494949
0.0,0.0,0.0,0.0,0.0198989898989899
0.0,0.0,0.0,0.0,0.02484848484848485
0.0,0.0,0.0,0.00021327470374565797,0.029797979797979796
0.0,0.0,0.0,0.001,0.03474747474747475
0.0,0.0,0.0,0.001,0.039696969696969696
0.0,0.0,0.0,0.001,0.04464646464646465
0.0,0.0,0.0,0.0020592061846867633,0.049595959595959596
0.0,0.0,0.0,0.004826055568478438,0.05454545454545454
0.0,0.0,0.0,0.010814371006495708,0.059494949494949496
0.0,0.0,0.0,0.019134795070333385,0.06444444444444444
0.0,0.0,0.0005818699868923483,0.03284304073317545,0.06939393939393938
0.0,0.0,0.001,0.04147509504663374,0.07434343434343434
0.0,0.0,0.002,0.048028669726679754,0.07929292929292929
0.0,0.0,0.0032330580759863566,0.055665422179115166,0.08424242424242423
0.0,0.0,0.004,0.06494711843446593,0.08919191919191918
0.0,0.0006177676533829893,0.007,0.07596536786675304,0.09414141414141414
0.0,0.005298294722045906,0.0076511880890940106,0.08252466470221458,0.09909090909090908
0.0,0.008361054137325845,0.01198429775784381,0.09759061705875527,0.10404040404040403
0.0,0.01263572032890868,0.013340960789827898,0.11570023561391173,0.10898989898989898
0.0,0.017229859451828575,0.01605754142058452,0.13080738497400374,0.11393939393939392
0.0,0.023549332383165648,0.018153667452808914,0.14527778188166038,0.11888888888888888
0.0,0.029030229496113984,0.023,0.15787418004543333,0.12383838383838383
0.0,0.04137425606862769,0.023,0.17053899976081133,0.12878787878787878
0.0007992091506031341,0.049737610629005474,0.02958853287496361,0.1782439924633023,0.13373737373737374
0.001,0.05760074008857082,0.03882055778405913,0.19520237429756346,0.1386868686868687
0.004284439321155445,0.06372625891913068,0.04453099145437905,0.21464325876365156,0.14363636363636365
0.006563724915565012,0.07916649993680376,0.0557003611493442,0.2354461854593161,0.1485858585858586
0.009940920682209158,0.08996594487037562,0.0660044414881735,0.24985490698722143,0.15353535353535352
0.018033677127697913,0.11030844623243091,0.07731859434797866,0.26631054767409384,0.15848484848484848
0.022000000000000002,0.1255708356034254,0.09094297450704997,0.2804394392874621,0.16343434343434343
0.026499491871028336,0.1444154122877202,0.10419395491346832,0.2901308810871568,0.16838383838383839
0.03485625595250733,0.16483890082935734,0.12354276682437433,0.30155989968971253,0.17333333333333334
0.04518551289097751,0.1788146721991494,0.1422180242043372,0.3130288514187432,0.1782828282828283
0.05207130850238022,0.1996434215181218,0.16417107254398466,0.3239833774384023,0.18323232323232325
0.0701007373764865,0.2177097314781358,0.1820279935397859,0.33667072356285693,0.18818181818181817
0.08757272210450619,0.24268042709273524,0.19506043119098915,0.34822983909676897,0.19313131313131313
0.11112410705069281,0.26332089816586784,0.21797830192865772,0.35992272607508957,0.19808080808080808
0.13490480624722848,0.2806974546575474,0.2430884260423969,0.36786803672783036,0.20303030303030303
0.16257039558201244,0.2990740111492271,0.2666255657688345,0.3774216114078764,0.207979797979798
0.1962359849167964,0.3155632095511335,0.29484152101614647,0.38567174757929545,0.21292929292929294
0.228971977280806,0.339436165510115,0.31921306547690714,0.39731036637254435,0.21787878787878787
0.2661123785478615,0.3613718808843768,0.3423735495722816,0.40646214738860215,0.22282828282828282
0.31346398890259486,0.3816152173562835,0.3651281975754218,0.41963591012806045,0.22777777777777777
0.3488983422559322,0.4069351904114379,0.3931886300780328,0.4308346103030851,0.23272727272727273
