k-means,onestep,BASC_A,shmulevich,val
0.0,0.0,0.0,0.0,0.01
0.0,0.0,0.0,0.0,0.01191919191919192
0.0,0.0,0.0,0.0,0.013838383838383839
0.0,0.0,0.0,0.0,0.01575757575757576
0.0,0.0,0.0,0.0,0.017676767676767676
0.0,0.0,0.0,0.0007072802202179997,0.019595959595959597
0.0,0.0,0.0,0.002539825134220404,0.021515151515151515
0.0,0.0,0.0,0.00966035931201924,0.023434343434343433
0.0,0.0,0.0,0.017266240826262273,0.025353535353535354
0.0,0.0,0.0,0.025662476862294527,0.027272727272727275
0.0,0.0003077311468993157,0.0,0.03218397759211116,0.029191919191919193
0.0,0.001,0.0013951733620616216,0.041996891618854656,0.03111111111111111
0.0,0.001,0.0031132158981347705,0.055185599726951355,0.03303030303030303
0.0,0.001,0.004,0.07029172894891195,0.03494949494949495
0.0007426825177287376,0.001,0.004944474332342698,0.08170971342247835,0.03686868686868687
0.001,0.002,0.006080310648339973,0.09200243320226034,0.03878787878787879
0.0010529387176045927,0.002,0.00877573276655062,0.10394354054048362,0.040707070707070706
0.002,0.00352460556033319,0.01038272396730917,0.11942415736094228,0.04262626262626263
0.002,0.0074518234825333846,0.013213982401517095,0.1332580087577998,0.04454545454545455
0.0020183230174183843,0.0128544358444004,0.016045240835725016,0.14717786307392394,0.046464646464646465
0.003,0.01744278615470055,0.019752998539865875,0.16334824677761695,0.04838383838383838
0.004,0.026659660568134437,0.025415515408281724,0.1789315687869057,0.05030303030303031
0.00498370731723217,0.03360897762750253,0.03161704841504638,0.1907203011738547,0.052222222222222225
0.005,0.04392977058373694,0.03737027457255671,0.2021812871070544,0.05414141414141414
0.007,0.05338561854777252,0.04270536552367623,0.21835671697871803,0.05606060606060606
0.008898183234091913,0.06654022003120497,0.053647561484376494,0.23343898021286913,0.05797979797979798
0.011604219716983893,0.07459090297183689,0.06079607481277074,0.2482707140594515,0.0598989898989899
0.014259347816921817,0.08595717053317543,0.07308592492816524,0.26136306962954386,0.06181818181818182
0.016828951833719484,0.0995753809777079,0.08157970023078899,0.27703476939117094,0.06373737373737373
0.023556832134381377,0.11852223785228218,0.09904151401133604,0.2848941089106781,0.06565656565656565
0.032123660583678076,0.13645348025598464,0.12013450167207315,0.2950039778177543,0.06757575757575758
0.039519440866694185,0.1560573525604137,0.13414239432354075,0.305014327436492,0.0694949494949495
0.04913995326644586,0.1751988922345111,0.15098060168149816,0.31338188944938267,0.07141414141414142
0.059330814915845756,0.19145504455269297,0.1592071472865899,0.3250708452651969,0.07333333333333333
0.07091671161541127,0.21629789040772388,0.17405646939537556,0.33675980108101117,0.07525252525252525
0.08500447139710293,0.23588870090281785,0.19412644572204393,0.3472762556428572,0.07717171717171717
0.10224400573090539,0.25252124948745386,0.2202364395208181,0.35489329784325807,0.07909090909090909
0.11872754579561326,0.27395656261102996,0.24207103386320877,0.3641151532076854,0.081010101010101
0.1409178675760636,0.29463822983958937,0.2693915108567558,0.37474147667660745,0.08292929292929292
0.16393416025883148,0.31362673232696275,0.29003929995877664,0.39038848023284706,0.08484848484848484
0.19584830167064263,0.3360645056353327,0.31676417760977715,0.4010947112530064,0.08676767676767676
0.23634738918526774,0.35731370036779286,0.34099633749469405,0.41450658120838557,0.08868686868686868
0.2798979249517967,0.37751534075303794,0.3682239406363266,0.4282220934970662,0.0906060606060606
0.3222419224778607,0.4062235120429505,0.3869772162835761,0.4386588786403135,0.09252525252525252
0.3664992399601319,0.44113885200984104,0.4211604728274624,0.4579492427371817,0.09444444444444444
0.40834299401091806,0.4660311969514783,0.4544085813138761,0.4709131668631557,0.09636363636363636
0.4556170149037591,0.4907623632666442,0.48113679487305944,0.4804768579851855,0.09828282828282828
0.49887628649792776,0.512356014389215,0.5168071549032035,0.491054065476287,0.1002020202020202
0.5424600237216951,0.5348556801849036,0.548062147994284,0.5018032979560797,0.10212121212121211
0.5878206484355756,0.560647235177157,0.5708299386196276,0.5110941383182249,0.10404040404040403
0.6461098822732849,0.5836755310146811,0.5891641353327682,0.5259375091162422,0.10595959595959595
0.6935957109549391,0.6052676178405436,0.6145185751126505,0.5416487863043723,0.10787878787878788
0.7380261069381415,0.6234570923045389,0.6417212299750386,0.5509060031449099,0.1097979797979798
0.763024281967392,0.6425588386284856,0.6651561931915614,0.5594226958393944,0.11171717171717171
0.7999039368201646,0.6655199411664205,0.6849750022310169,0.5728677130511042,0.11363636363636363
0.826044019227758,0.6932196830506455,0.7077496279712877,0.5869056683427669,0.11555555555555555
0.854903191587314,0.7116910530088102,0.7422162261127643,0.5989168290289247,0.11747474747474747
0.8836110530409557,0.7253074111906943,0.7611653066781311,0.6096416225861264,0.11939393939393939
0.8975465513199815,0.7420861923395528,0.7750180785039218,0.6252947406605532,0.1213131313131313
0.9092344701493561,0.762345988696554,0.7934212583262733,0.6371625503811614,0.12323232323232322
0.928421476493356,0.7784038567023704,0.8096976015103751,0.6503685336936034,0.12515151515151515
0.9432696257184922,0.7936297364533719,0.8262276179709764,0.6588587665847262,0.12707070707070708
0.9548883131474942,0.8182087614698992,0.8419467675333292,0.664495915937663,0.128989898989899
0.9697516753174991,0.8376004842412852,0.8621030597043691,0.6747395197396245,0.13090909090909092
0.9754990875146259,0.8566169626099769,0.8791630926255718,0.6868310642422968,0.13282828282828282
0.97846264684369,0.8763428601031374,0.9081325152371587,0.6972565472362522,0.13474747474747475
0.984237374858005,0.8941645631955635,0.9222435170827341,0.7031114135225703,0.1366666666666667
0.9914644718144396,0.9114243595525648,0.9338369370331168,0.7168097145506933,0.1385858585858586
0.9930000000000007,0.9291017143336822,0.947107616447654,0.7302249445954153,0.14050505050505052
0.9930000000000007,0.9439588983288163,0.9576285689114249,0.7380102529492338,0.14242424242424243
0.9930000000000007,0.9540814994494279,0.962878841960659,0.747783827682113,0.14434343434343436
0.9950849842141913,0.9628829876575996,0.9679060191218063,0.7668203023020695,0.14626262626262626
0.9967401123141293,0.9742411137791909,0.9711019378487457,0.7835547119299354,0.1481818181818182
0.9977904808281338,0.9797977516926102,0.9748663925659065,0.795629077897767,0.1501010101010101
1.0,0.98549717362063,0.9805289094343224,0.8092891215578012,0.15202020202020203
1.0,0.9892003640544773,0.983297856575685,0.8199154450267234,0.15393939393939396
1.0,0.9914508351177057,0.986853943171154,0.8306959453452097,0.15585858585858586
1.0,0.9936029764163443,0.9913873450296776,0.8421680919645673,0.1577777777777778
1.0,0.9953042825972778,0.9940000000000007,0.8522355323467916,0.1596969696969697
1.0,0.9970000000000007,0.9959207468882012,0.8624469605731347,0.16161616161616163
1.0,0.9970000000000007,0.9983760026612049,0.8758564748456,0.16353535353535353
1.0,0.9970000000000007,0.9997916318783088,0.8886080630083065,0.16545454545454547
1.0,0.9981095073210118,1.0,0.8971198837236715,0.16737373737373737
1.0,0.9990000000000007,1.0,0.9049260327780997,0.1692929292929293
1.0,1.0,1.0,0.9148971206223196,0.17121212121212123
1.0,1.0,1.0,0.9215893398579722,0.17313131313131314
1.0,1.0,1.0,0.9269025015924333,0.17505050505050507
1.0,1.0,1.0,0.938960724649924,0.17696969696969697
1.0,1.0,1.0,0.9473403550858972,0.1788888888888889
1.0,1.0,1.0,0.9538103841549794,0.1808080808080808
1.0,1.0,1.0,0.9671551485302774,0.18272727272727274
1.0,1.0,1.0,0.9723746482117909,0.18464646464646464
1.0,1.0,1.0,0.9767814719991994,0.18656565656565657
1.0,1.0,1.0,0.9816567802401965,0.1884848484848485
1.0,1.0,1.0,0.9862524727489939,0.1904040404040404
1.0,1.0,1.0,0.9930325743215498,0.19232323232323234
1.0,1.0,1.0,0.9954068237874093,0.19424242424242424
1.0,1.0,1.0,0.9969389122686023,0.19616161616161618
1.0,1.0,1.0,0.9990641769623866,0.19808080808080808
1.0,1.0,1.0,1.0,0.2
