FKH2,0.806641759,0.876605721,0.532185091,0.979420298,1.117287138,1.265756594,1.375541818,1.424050196,1.414213562,0.806641759,0.737134609,0.952637998,1.079228237,0,0.986232704,1.214194884,0.939522749
ACE2,0.52850902,0.40332088,0.514056913,0.747424624,1.140763716,1.283425898,1.547564994,1.464085696,1.647182035,1.424050196,0.806641759,0.668963777,1.156688184,0,1.222640278,1.658639092,1.231144413
SWI5,0.283220971,0.392292049,0.637280314,0.628506687,0.757858283,1.265756594,1.484523571,1.385109468,1.424050196,1.265756594,1.086734863,0.840896415,1.057018041,0,1.741101127,2.411615655,1.547564994
MCM1,0.790041312,1.064370182,1.231144413,1.079228237,1.117287138,1.094293701,1.01395948,1.164733586,0.846745312,1.301341855,1.140763716,0,0.692554734,1.071773463,0.882702996,0.888842681,0.846745312
CLN3,0.965936329,0.901250463,0.668963777,0.668963777,1.132883885,0.628506687,1.222640278,1.148698355,1.01395948,2.496661098,1.205807828,0,0.752623374,0.965936329,1.125058485,1.101905116,0.926588062
MBP1,0.895025071,0.812252396,0.795536484,1.057018041,1.248330549,1.205807828,1.205807828,1.021012126,0.993092495,0.687770909,0.846745312,0.901250463,1.257013375,0,1.205807828,1.172834949,0.946057647
SWI4,0.864537231,1.140763716,1.815038311,1.028113827,0.784584098,0.763129604,0.702222438,0.870550563,1,1.892115293,1.705269784,1.328685814,1.101905116,0.732042848,0.426317446,0,0
SWI6,0.602903914,0.747424624,1.00695555,1.214194884,1.248330549,1.222640278,1.064370182,1.035264924,0.801069878,0.933032992,1.086734863,0.920187651,1.064370182,0,1.274560627,1.071773463,0.993092495
YOR372C,0.752623374,0.535886731,1.117287138,1.464085696,1.404444876,1.474269217,1.148698355,1.042465761,0.835087919,0.707106781,0.768437591,1.140763716,1.301341855,1.189207115,0,0.895025071,0.852634892
