19.5,15.4,19.3,22.0,13.8
25.6,11.4,14.6,15.0,14.8
49.2,106.2,142.5,166.9,163.6
91.7,46.4,56.2,150.2,125.4
13.1,12.7,19.5,11.5,18.7
100.1,14.1,15.0,13.4,28.1
18.0,13.4,6.0,13.6,1.4
40.9,32.4,34.6,71.6,8.8
110.3,108.1,210.7,132.2,67.4
222.5,216.4,120.0,205.5,304.2
473.8,403.9,553.6,538.4,561.1
723.3,394.5,313.2,364.0,351.0
291.9,75.4,150.7,250.4,241.7
246.3,210.0,275.2,207.2,233.8
156.4,121.5,184.8,238.9,240.7
6.1,22.2,37.2,31.1,9.1
10.5,60.6,60.5,91.6,6.7
437.6,468.4,386.4,179.6,232.0
74.1,18.3,74.5,39.6,68.7
0.8,14.7,6.4,21.1,12.3
6.0,4.4,35.0,19.5,4.9
22.5,12.0,3.9,2.4,22.8
27.1,28.0,38.2,14.3,53.2
192.5,173.0,157.0,305.9,317.3
92.2,87.4,95.6,44.4,61.8
26.6,30.0,63.3,69.3,54.8
69.2,26.4,48.9,97.5,57.8
54.0,1.3,48.1,71.3,53.1
59.0,26.8,42.5,38.9,29.8
1474.0,1480.3,1356.4,1319.2,1410.3
238.1,174.6,242.4,190.7,287.0
20.6,79.8,51.0,71.2,44.6
50.4,7.3,50.0,30.1,29.9
19.7,3.5,24.5,5.4,29.4
224.7,155.5,81.0,193.1,153.1
127.6,114.9,179.4,152.5,129.9
97.6,101.0,114.5,106.0,45.6
44.5,19.3,34.3,42.7,62.4
31.3,3.9,5.7,75.9,1.6
55.3,15.8,3.5,8.6,24.3
89.5,107.9,66.3,79.2,48.1
92.2,63.7,75.8,82.7,55.7
72.1,49.0,26.4,81.4,93.6
132.0,199.5,193.4,152.5,118.6
228.2,294.0,213.1,200.7,207.4
84.1,68.1,48.3,49.7,12.7
4.9,15.9,4.0,4.4,2.1
36.0,19.6,24.5,16.1,4.2
52.7,5.1,6.4,42.0,51.9
48.5,37.0,37.4,30.7,38.2
411.9,339.4,343.3,347.0,240.9
5712.9,6050.2,6038.0,6047.3,8936.4
118.5,154.2,165.4,149.8,160.9
399.6,458.8,371.6,285.1,446.1
615.3,669.2,572.3,438.5,422.3
58.5,48.1,99.8,44.0,70.5
184.6,52.4,108.4,126.6,11.3
18.1,75.6,104.8,43.9,7.9
60.6,28.6,62.0,4.4,38.8
15.3,2.6,11.5,52.3,34.6
116.9,49.6,168.9,149.7,90.6
2.4,3.5,60.5,58.2,1.4
46.3,97.1,105.4,24.4,24.8
40.0,41.4,43.6,39.6,39.6
32.9,1.4,1.7,38.6,9.0
9.5,17.3,4.8,13.4,6.4
3.9,8.3,5.5,4.3,4.3
27.1,45.7,9.5,43.9,60.0
1.4,4.1,1.6,1.9,3.3
41.3,163.8,97.6,70.5,107.5
19.9,1.5,7.5,14.4,46.6
10.8,31.0,55.7,3.7,67.7
22.2,48.4,23.2,54.8,35.2
101.1,178.0,217.2,358.9,180.7
17.0,81.7,15.9,78.0,44.6
100.6,107.9,126.0,143.4,83.5
79.8,219.1,260.3,103.0,117.7
4.9,1.9,9.1,7.7,4.2
43.4,69.3,10.4,31.9,45.6
61.7,59.2,22.7,39.5,37.3
82.8,64.2,77.2,131.5,74.4
14.0,10.5,11.2,8.4,6.1
7.6,42.3,10.2,4.7,21.7
50.7,39.7,57.9,7.8,24.0
16.6,1.7,38.0,35.5,24.5
55.6,30.1,51.4,34.2,25.8
60.1,96.9,106.7,114.1,112.1
94.2,114.8,128.6,109.6,142.7
44.2,105.6,64.0,73.2,87.1
67.0,73.0,52.9,12.0,44.5
242.9,379.7,423.4,190.9,297.1
22.6,13.3,39.1,26.7,26.1
215.7,141.4,257.6,144.4,199.6
9.5,61.5,93.0,62.2,15.9
111.0,107.0,134.1,59.2,121.5
59.4,98.8,33.6,9.3,71.4
1008.8,1911.3,1579.8,862.6,765.0
39.0,13.1,11.1,5.6,7.7
23.5,27.6,13.5,7.2,17.6
69.8,45.9,33.5,27.7,103.0
10.8,12.8,9.3,14.7,27.8
15.1,8.8,22.8,10.4,5.7
76.9,169.1,72.1,149.9,210.2
9.4,4.3,8.2,55.0,3.3
23.7,139.0,21.8,108.4,7.9
5.0,31.5,3.8,7.0,10.2
8.9,15.6,39.3,5.1,10.4
59.7,58.0,34.6,25.1,10.0
291.5,238.4,269.0,249.6,335.1
10.0,6.1,46.2,11.3,6.5
9.3,17.2,17.2,42.5,45.6
63.9,54.4,57.3,11.5,36.2
5.1,2.3,7.5,2.2,4.0
12.3,24.9,5.7,92.2,42.3
42.3,11.5,49.1,17.1,41.8
46.7,59.9,84.7,99.5,64.7
22.5,0.8,2.5,5.3,15.6
31.7,84.7,20.2,28.8,53.8
42.4,71.3,45.6,27.5,4.3
89.3,131.0,89.7,121.1,99.3
43.3,59.4,56.8,95.2,10.2
10.5,6.2,17.7,30.3,17.3
22.0,63.6,46.0,61.7,11.6
35.5,41.8,36.4,58.2,61.2
46.1,26.0,134.9,27.8,47.6
1.7,16.3,21.7,23.3,2.7
54.7,51.9,19.8,53.4,50.7
26.7,1.6,4.2,3.9,18.4
74.2,8.1,21.0,32.7,60.2
9.3,5.7,12.7,11.6,31.5
100.4,229.9,114.5,188.4,161.0
26.7,68.2,73.4,153.9,105.3
12.3,39.5,11.2,10.0,25.4
6.0,3.1,1.6,3.3,6.9
13.9,37.4,33.4,1.1,9.5
27.5,81.5,27.6,57.1,21.5
18.7,31.8,14.8,24.4,59.1
6.6,5.9,12.9,4.8,3.0
44.9,53.8,15.5,79.1,17.8
59.4,25.8,5.5,68.3,3.5
16.0,34.4,72.7,10.0,26.7
58.3,7.1,61.1,25.5,10.8
174.5,149.9,69.6,136.1,163.0
278.8,265.6,467.6,373.4,243.3
87.4,61.5,114.0,66.6,19.7
3.8,29.1,71.1,31.1,6.5
91.1,215.7,209.0,158.9,219.0
28.2,44.8,6.1,0.8,16.4
8.5,7.1,8.7,21.1,89.5
116.0,186.6,138.9,24.9,180.4
16.1,7.9,34.1,2.3,2.8
49.6,18.0,46.1,30.4,14.7
42.5,66.4,48.7,7.9,15.5
30.2,34.1,25.2,36.2,35.8
77.8,134.7,21.8,83.8,51.9
9.4,28.3,4.1,32.7,35.7
37.7,39.8,40.3,45.4,12.2
95.5,90.8,79.8,86.9,84.8
108.4,181.9,42.3,258.0,27.7
101.1,102.4,185.5,107.5,37.5
175.9,252.1,342.0,295.0,217.0
30.0,14.4,29.1,6.0,7.9
15.5,34.7,72.0,18.8,6.4
160.2,124.6,140.6,139.2,93.2
20.5,54.8,106.4,55.2,40.9
145.4,125.0,114.2,180.2,106.8
15.8,7.6,37.3,40.7,52.1
53.8,61.7,51.7,78.9,65.0
46.3,54.1,55.4,25.4,7.4
39.0,7.7,4.6,6.9,5.7
34.5,53.8,12.6,13.2,69.0
123.9,51.0,46.6,87.9,90.4
59.7,2.7,22.5,5.3,0.8
4.3,46.4,27.8,3.8,24.7
51.0,70.9,79.4,2.3,57.3
11.6,6.3,29.1,26.8,25.5
41.7,26.4,12.9,16.8,3.5
25.9,25.5,1.4,0.8,1.2
57.2,74.1,31.1,51.5,98.0
122.6,96.2,78.5,35.1,47.3
55.3,123.2,94.2,110.9,70.0
36.7,25.1,36.7,47.6,26.4
1146.3,864.7,774.1,1072.0,1310.4
35.3,42.9,6.1,38.9,8.2
84.2,77.4,110.2,94.5,99.4
24.8,19.7,80.6,26.7,100.7
11.9,13.2,16.1,16.4,5.4
84.3,89.8,50.4,79.3,110.5
113.4,80.4,145.4,67.5,120.0
1.7,21.5,34.3,40.3,1.7
800.8,1118.9,1211.8,1040.3,519.6
452.8,608.8,351.8,352.0,600.9
30.7,49.5,42.9,27.9,3.8
47.5,53.3,5.3,73.5,4.3
110.0,103.6,111.1,74.0,68.0
256.6,244.7,210.0,208.8,226.9
94.3,128.5,127.5,129.2,94.4
26.0,23.3,31.8,24.3,8.9
40.8,8.8,3.1,10.4,54.7
167.4,123.1,158.6,155.4,101.8
33.0,10.6,17.7,27.8,18.7
51.1,62.2,66.0,27.2,39.0
27.4,7.8,60.3,28.6,5.3
27.9,18.8,37.7,59.1,8.0
9.7,5.7,33.5,7.1,6.8
22.0,3.3,63.0,55.7,6.8
39.3,45.6,3.7,60.0,55.1
34.0,41.6,28.8,69.2,52.0
54.9,21.0,54.1,13.8,66.7
42.6,53.5,69.0,34.3,7.8
53.5,22.2,9.1,57.1,47.3
76.3,13.7,5.8,9.5,39.3
52.2,41.5,79.9,85.2,24.8
25.8,18.8,8.8,20.2,5.3
8.3,24.5,13.5,2.9,13.8
53.3,78.6,51.4,76.4,56.9
169.8,167.2,178.4,191.4,143.3
108.6,136.5,116.1,185.5,74.4
19.5,18.6,34.0,3.2,6.8
49.4,21.3,12.6,2.9,0.2
66.1,50.7,30.9,15.0,26.5
17.1,1.8,1.4,2.8,1.2
13.2,36.7,4.0,5.4,67.7
160.5,245.3,204.1,151.1,119.5
458.4,623.0,532.6,1176.8,764.4
2327.8,2537.9,3107.4,2605.5,1823.4
56.1,6.4,20.0,66.8,53.9
115.9,99.9,119.0,56.3,167.3
12.1,7.0,8.9,80.5,8.3
66.7,103.7,55.7,17.1,27.4
83.6,40.8,70.0,35.7,82.7
39.1,0.6,1.2,10.1,2.8
123.0,54.3,54.8,133.5,76.2
11.1,3.1,3.1,6.8,2.6
84.1,89.3,84.0,22.1,3.6
18.5,1.8,9.4,5.0,1.0
32.7,33.8,52.7,8.0,7.3
50.3,116.0,36.4,15.4,95.4
7.2,8.4,5.3,57.8,3.1
37.9,49.8,32.9,34.5,33.2
34.6,49.1,5.2,4.1,5.2
27.5,62.6,5.9,88.4,7.7
58.4,7.7,10.4,9.5,54.2
5.5,2.2,6.7,57.0,7.7
22.7,26.1,15.1,52.8,42.4
9.1,5.0,3.8,3.7,6.1
63.8,68.3,82.1,18.1,50.6
44.7,7.9,54.0,4.3,15.5
440.2,367.6,308.4,432.0,454.1
78.3,119.0,87.0,61.8,39.0
22.6,57.6,152.8,146.3,17.8
59.7,75.3,105.3,66.8,31.6
29.1,87.2,55.0,7.9,57.5
1.4,3.7,14.8,40.2,25.3
88.7,94.8,101.2,85.9,91.2
12.5,13.7,21.3,19.9,19.5
153.4,195.4,251.6,188.3,136.8
7.4,6.4,6.1,47.2,14.1
9.1,50.8,4.7,61.9,12.4
274.0,240.0,192.1,279.0,220.5
30.2,8.9,3.5,70.9,5.1
15.2,6.1,10.4,20.4,39.9
2.0,7.1,12.0,11.3,3.5
213.6,328.9,242.0,293.9,150.2
44.6,2.7,19.9,5.6,2.7
4.3,2.3,48.2,24.6,28.4
24.1,25.2,29.6,24.1,15.4
10.9,11.6,14.0,15.6,8.0
9.6,20.5,121.7,108.0,124.9
28.8,13.1,13.2,20.9,16.9
6.5,37.2,108.4,4.4,8.7
14.9,4.3,13.4,3.9,15.2
9.0,32.8,70.4,28.6,63.2
129.9,160.4,103.1,146.1,54.3
225.2,260.6,266.2,243.2,288.4
15.4,4.8,52.4,12.0,29.1
5.5,40.4,47.1,53.0,3.3
16.6,8.0,18.4,61.4,10.5
213.5,124.4,180.3,180.9,225.8
4.8,86.6,12.3,54.0,68.2
51.2,30.7,163.6,19.4,18.2
43.2,4.3,7.5,2.7,10.3
67.4,99.5,93.0,86.7,69.9
6.2,5.8,6.1,9.7,4.4
65.9,57.3,97.0,25.6,6.6
12.4,79.4,18.1,84.5,79.9
62.0,62.9,23.3,56.0,52.9
50.2,36.2,76.7,9.5,7.3
58.8,78.4,85.1,25.1,97.2
6.9,28.1,9.8,7.0,31.4
63.2,91.4,25.9,97.7,28.0
4.9,11.3,64.7,67.2,5.0
27.2,10.3,14.9,5.4,3.5
7.5,41.0,48.5,6.4,8.7
39.3,9.4,15.6,7.0,21.1
5.7,6.8,7.0,30.0,1.6
14.0,14.2,12.3,10.4,10.0
34.0,74.4,45.7,53.2,59.8
59.3,44.2,42.3,89.5,95.9
40.2,36.9,45.6,80.5,48.1
56.1,69.9,43.5,31.1,22.2
14.4,46.0,58.8,51.4,6.9
91.3,17.1,14.2,12.2,24.8
8.5,2.9,44.5,18.8,7.8
15.1,3.0,9.5,5.7,3.1
16.8,18.1,56.9,39.7,25.7
152.0,279.9,151.1,155.0,152.2
3.7,9.3,10.9,3.5,4.3
6.6,5.9,2.8,2.5,15.3
4.6,6.3,6.6,5.6,4.7
537.4,537.9,405.8,474.6,493.4
1188.6,1155.8,1217.5,1288.3,794.6
1024.8,967.2,1241.5,744.4,907.4
14.9,7.6,1.9,7.3,12.8
2537.6,2417.8,2573.1,2475.5,3005.4
2029.3,1731.9,1117.2,2240.5,2821.4
999.3,900.1,790.2,655.1,598.1
544.4,447.4,376.4,441.6,364.7
672.8,534.7,543.2,425.3,362.6
856.0,911.4,959.6,691.9,678.9
362.9,315.0,353.7,486.6,424.9
1072.7,1393.1,1063.5,873.4,943.2
518.1,437.9,427.3,391.6,485.9
47.5,13.2,47.4,23.1,9.2
271.7,258.9,246.6,314.8,503.5
762.7,857.6,836.8,632.8,790.7
62.8,27.0,26.1,6.8,69.1
233.5,214.9,256.2,232.4,218.1
73.3,98.2,150.7,50.1,68.1
33.7,36.3,71.2,67.8,138.4
17.9,36.3,3.5,21.5,36.6
36.3,12.9,81.9,11.0,47.3
31.3,39.4,54.4,0.9,20.7
22.6,39.5,211.7,129.3,11.9
4.7,56.9,8.5,55.3,4.2
1158.5,1068.5,1255.3,741.3,1184.6
194.1,134.9,124.7,170.0,156.7
56.7,4.0,5.9,7.1,14.1
247.5,259.7,294.3,235.1,178.6
131.2,129.7,50.2,127.1,103.4
48.7,4.5,9.7,9.1,20.0
97.6,56.2,60.4,8.0,15.9
167.0,201.7,112.2,142.9,156.5
144.8,151.5,78.5,147.6,116.0
44.1,72.4,63.6,32.4,26.7
156.0,132.3,89.3,155.3,110.1
72.7,48.7,55.6,12.3,8.9
46.9,35.3,11.7,9.3,16.5
284.1,468.4,338.1,224.4,228.1
148.8,139.2,106.2,86.9,165.5
29.4,18.9,7.1,4.1,5.5
54.4,138.0,95.8,52.5,62.7
38.2,18.8,71.5,56.6,61.4
12.7,16.0,4.0,6.6,9.7
55.8,40.4,50.9,63.2,18.0
306.2,188.5,215.9,284.2,258.3
13.5,40.0,11.0,59.5,6.9
281.5,283.7,288.6,296.2,197.3
76.9,76.3,212.0,152.1,32.3
66.5,118.5,76.1,101.4,38.9
117.1,79.3,156.5,142.7,129.2
925.2,423.9,411.0,891.5,646.8
129.3,75.0,23.9,16.2,10.0
5.8,11.5,16.5,83.7,61.8
29.7,6.0,74.0,58.0,54.3
752.8,693.6,733.1,608.3,566.0
37.6,22.9,56.2,33.0,26.7
8.4,12.7,100.4,64.7,81.3
45.0,51.5,89.4,20.8,98.0
14.1,14.2,49.0,22.5,8.4
74.1,69.3,124.4,20.7,69.3
3.1,2.0,14.4,2.8,4.5
23.9,2.5,44.7,21.0,0.6
98.8,100.9,79.5,136.9,70.8
4.2,24.6,21.9,4.0,3.5
2291.7,2027.2,1746.5,1532.3,1792.4
1981.8,1292.6,1228.6,1178.9,984.0
4.4,3.9,4.1,6.0,3.7
138.9,144.0,199.6,167.6,148.7
13.7,1.7,4.7,13.7,30.6
258.8,218.8,201.9,165.2,175.2
88.6,119.4,175.5,127.5,105.9
28.9,9.5,1.9,2.5,25.9
7.8,6.9,5.0,15.1,5.1
11.3,6.2,20.9,9.4,5.1
11.1,18.0,2.6,25.1,46.7
76.1,7.0,3.1,42.6,3.1
115.0,127.6,15.1,51.3,96.1
165.1,107.4,158.5,174.4,88.3
78.3,151.4,85.5,164.5,37.4
2.8,61.6,66.5,60.9,51.9
50.8,56.7,150.8,48.7,60.1
5.2,20.2,4.6,6.3,7.1
121.4,155.3,131.2,110.3,80.4
3.9,33.1,8.1,54.0,15.0
17.8,2.9,23.4,31.9,2.6
11.8,17.0,84.2,162.2,6.6
72.5,75.8,91.5,165.9,91.5
104.0,113.1,95.2,78.8,107.2
475.5,407.2,448.6,638.9,442.0
399.7,294.3,275.7,320.0,242.6
262.9,267.5,144.6,271.6,246.6
209.3,246.7,226.2,220.4,394.2
