,Method,Binarization,Dynamic Accuracy,Accuracy,Precision,Recall,F1-Score
34,LogicGep,K-Means,0.5555555555555556,0.6,0.5,0.4444444444444444,0.47058823529411764
35,LogicGep,K-Means,Mean: 0.5683760683760684 STD: 0.0304856617650038 SE: 0.009640412715492083,Mean: 0.6088888888888888 STD: 0.07166451331820933 SE: 0.01850369777303229,Mean: 0.5195636882324188 STD: 0.1043653628905725 SE: 0.026947020826405387,Mean: 0.4703703703703704 STD: 0.08623689396798986 SE: 0.022266270277778638,Mean: 0.49055489708990163 STD: 0.08474121503812025 SE: 0.021880087638668083
36,LogicGep,Onestep,0.5897435897435896,0.6222222222222222,0.5384615384615384,0.3888888888888889,0.45161290322580644
37,LogicGep,Onestep,0.5128205128205128,0.5111111111111111,0.375,0.3333333333333333,0.35294117647058826
38,LogicGep,Onestep,0.5897435897435896,0.5777777777777777,0.47058823529411764,0.4444444444444444,0.45714285714285713
39,LogicGep,Onestep,0.5897435897435896,0.6444444444444445,0.5625,0.5,0.5294117647058824
40,LogicGep,Onestep,0.5897435897435896,0.4666666666666667,0.2857142857142857,0.2222222222222222,0.25
41,LogicGep,Onestep,0.5897435897435896,0.5777777777777777,0.4666666666666667,0.3888888888888889,0.42424242424242425
42,LogicGep,Onestep,0.5897435897435896,0.5777777777777777,0.47058823529411764,0.4444444444444444,0.45714285714285713
43,LogicGep,Onestep,0.5897435897435896,0.6,0.5,0.5,0.5
44,LogicGep,Onestep,0.5897435897435896,0.6222222222222222,0.5384615384615384,0.3888888888888889,0.45161290322580644
45,LogicGep,Onestep,0.4700854700854701,0.6,0.5,0.5,0.5
46,LogicGep,Onestep,0.5897435897435896,0.5333333333333333,0.4,0.3333333333333333,0.36363636363636365
47,LogicGep,Onestep,0.5128205128205128,0.6222222222222222,0.5384615384615384,0.3888888888888889,0.45161290322580644
48,LogicGep,Onestep,0.5897435897435896,0.6,0.5,0.3888888888888889,0.4375
49,LogicGep,Onestep,0.5128205128205128,0.5111111111111111,0.375,0.3333333333333333,0.35294117647058826
50,LogicGep,Onestep,0.5897435897435896,0.6,0.5,0.5,0.5
51,LogicGep,Onestep,Mean: 0.5663817663817663 STD: 0.04130282161601599 SE: 0.010664342684680375,Mean: 0.5777777777777776 STD: 0.050395263067896975 SE: 0.013012000972647111,Mean: 0.46809613589025356 STD: 0.07703702908794943 SE: 0.0198908753799283,Mean: 0.4037037037037037 STD: 0.07986614315869565 SE: 0.020621349491963044,Mean: 0.4319864886325986 STD: 0.07376022230773392 SE: 0.019044807507360685
52,LogicGep,Elected,0.6068376068376068,0.5555555555555556,0.4375,0.3888888888888889,0.4117647058823529
53,LogicGep,Elected,Cannot be calculated,0.5555555555555556,0.4375,0.3888888888888889,0.4117647058823529
54,LogicGep,Elected,0.6068376068376068,0.5555555555555556,0.4,0.2222222222222222,0.2857142857142857
55,LogicGep,Elected,0.6068376068376068,0.5111111111111111,0.3888888888888889,0.3888888888888889,0.3888888888888889
56,LogicGep,Elected,0.6068376068376068,0.5777777777777777,0.46153846153846156,0.3333333333333333,0.3870967741935484
57,LogicGep,Elected,Cannot be calculated,0.5111111111111111,0.375,0.3333333333333333,0.35294117647058826
58,LogicGep,Elected,Cannot be calculated,0.5111111111111111,0.3,0.16666666666666666,0.21428571428571427
59,LogicGep,Elected,0.6153846153846153,0.6444444444444445,0.5833333333333334,0.3888888888888889,0.4666666666666667
60,LogicGep,Elected,0.6068376068376068,0.6,0.5,0.4444444444444444,0.47058823529411764
61,LogicGep,Elected,0.5213675213675213,0.5111111111111111,0.375,0.3333333333333333,0.35294117647058826
62,LogicGep,Elected,0.6068376068376068,0.6666666666666666,0.6153846153846154,0.4444444444444444,0.5161290322580645
63,LogicGep,Elected,0.6068376068376068,0.5111111111111111,0.375,0.3333333333333333,0.35294117647058826
64,LogicGep,Elected,0.6068376068376068,0.5111111111111111,0.3888888888888889,0.3888888888888889,0.3888888888888889
65,LogicGep,Elected,Cannot be calculated,0.5555555555555556,0.42857142857142855,0.3333333333333333,0.375
66,LogicGep,Elected,0.6068376068376068,0.5777777777777777,0.47058823529411764,0.4444444444444444,0.45714285714285713
67,LogicGep,Elected,Mean: 0.5998445998445997 STD: 0.026153896938161364 SE: 0.007885696631773288,Mean: 0.5570370370370371 STD: 0.05002057189965668 SE: 0.0129152561290094,Mean: 0.43581292345998235 STD: 0.08249830417112013 SE: 0.02130097054300681,Mean: 0.3555555555555555 STD: 0.07800420555749596 SE: 0.020140599270554792,Mean: 0.38885028563396684 STD: 0.07550946116447914 SE: 0.019496459038074895
68,Bestfit,BASC A,Cannot be calculated,0.5111111111111111,0.3333333333333333,0.2222222222222222,0.26666666666666666
69,Bestfit,BASC A,Cannot be calculated,0.5777777777777777,0.45454545454545453,0.2777777777777778,0.3448275862068966
70,Bestfit,BASC A,Cannot be calculated,0.5333333333333333,0.36363636363636365,0.2222222222222222,0.27586206896551724
71,Bestfit,BASC A,Cannot be calculated,0.5777777777777777,0.45454545454545453,0.2777777777777778,0.3448275862068966
72,Bestfit,BASC A,Cannot be calculated,0.5333333333333333,0.36363636363636365,0.2222222222222222,0.27586206896551724
73,Bestfit,BASC A,Cannot be calculated,0.5333333333333333,0.36363636363636365,0.2222222222222222,0.27586206896551724
74,Bestfit,BASC A,Cannot be calculated,0.5333333333333333,0.36363636363636365,0.2222222222222222,0.27586206896551724
75,Bestfit,BASC A,Cannot be calculated,0.5555555555555556,0.4166666666666667,0.2777777777777778,0.3333333333333333
76,Bestfit,BASC A,Cannot be calculated,0.5111111111111111,0.3333333333333333,0.2222222222222222,0.26666666666666666
77,Bestfit,BASC A,Cannot be calculated,0.5777777777777777,0.45454545454545453,0.2777777777777778,0.3448275862068966
78,Bestfit,BASC A,Cannot be calculated,0.6222222222222222,0.5454545454545454,0.3333333333333333,0.41379310344827586
79,Bestfit,BASC A,Cannot be calculated,0.5333333333333333,0.36363636363636365,0.2222222222222222,0.27586206896551724
80,Bestfit,BASC A,Cannot be calculated,0.6,0.5,0.3333333333333333,0.4
81,Bestfit,BASC A,Cannot be calculated,0.5333333333333333,0.36363636363636365,0.2222222222222222,0.27586206896551724
82,Bestfit,BASC A,Cannot be calculated,0.5333333333333333,0.36363636363636365,0.2222222222222222,0.27586206896551724
83,Bestfit,BASC A,Mean: nan STD: nan SE: nan,Mean: 0.551111111111111 STD: 0.03274615100502254 SE: 0.008455019832989704,Mean: 0.40252525252525245 STD: 0.06459204735277779 SE: 0.016677594912983283,Mean: 0.2518518518518519 STD: 0.04129018627540037 SE: 0.010661080253761845,Mean: 0.3097318007662835 STD: 0.04997756638961135 SE: 0.012904152154062687
84,Bestfit,K-Means,Cannot be calculated,0.5555555555555556,0.4444444444444444,0.4444444444444444,0.4444444444444444
85,Bestfit,K-Means,Cannot be calculated,0.6,0.5,0.5,0.5
86,Bestfit,K-Means,Cannot be calculated,0.5555555555555556,0.4444444444444444,0.4444444444444444,0.4444444444444444
87,Bestfit,K-Means,Cannot be calculated,0.5333333333333333,0.4117647058823529,0.3888888888888889,0.4
88,Bestfit,K-Means,Cannot be calculated,0.5111111111111111,0.3888888888888889,0.3888888888888889,0.3888888888888889
89,Bestfit,K-Means,Cannot be calculated,0.5333333333333333,0.42105263157894735,0.4444444444444444,0.43243243243243246
90,Bestfit,K-Means,Cannot be calculated,0.5333333333333333,0.4117647058823529,0.3888888888888889,0.4
91,Bestfit,K-Means,Cannot be calculated,0.5777777777777777,0.47368421052631576,0.5,0.4864864864864865
92,Bestfit,K-Means,Cannot be calculated,0.5333333333333333,0.42105263157894735,0.4444444444444444,0.43243243243243246
93,Bestfit,K-Means,Cannot be calculated,0.5111111111111111,0.3888888888888889,0.3888888888888889,0.3888888888888889
94,Bestfit,K-Means,Cannot be calculated,0.5111111111111111,0.3888888888888889,0.3888888888888889,0.3888888888888889
95,Bestfit,K-Means,Cannot be calculated,0.5333333333333333,0.42105263157894735,0.4444444444444444,0.43243243243243246
96,Bestfit,K-Means,Cannot be calculated,0.5111111111111111,0.3888888888888889,0.3888888888888889,0.3888888888888889
97,Bestfit,K-Means,Cannot be calculated,0.5111111111111111,0.3888888888888889,0.3888888888888889,0.3888888888888889
98,Bestfit,K-Means,Cannot be calculated,0.5333333333333333,0.4117647058823529,0.3888888888888889,0.4
99,Bestfit,K-Means,Mean: nan STD: nan SE: nan,Mean: 0.5362962962962963 STD: 0.026382970653540613 SE: 0.00681205373097612,Mean: 0.4203646370829034 STD: 0.033296666784454976 SE: 0.008597162396027452,Mean: 0.4222222222222224 STD: 0.040932688756278174 SE: 0.01056877479123713,Mean: 0.42114114114114126 STD: 0.03635065716497063 SE: 0.009385699321575104
